ancho_cm,largo_m,peso_g_m2,proveedor,cubre_cierre,talla_prenda,prendas_totales
150,132.7,160,B,1,3,152
140,51.9,240,B,0,3,83
140,56.8,130,B,0,3,85
150,112.7,110,B,0,3,141
150,85.4,130,B,0,3,121
150,98.0,130,B,0,3,134
120,124.7,160,B,0,3,135
120,126.4,160,B,1,3,142
150,109.8,130,B,0,3,132
140,115.6,160,B,1,3,140
140,49.1,160,B,0,3,89
150,74.6,240,B,0,3,102
120,86.6,200,B,0,3,102
160,99.5,160,B,0,3,132
150,24.8,160,B,0,3,83
160,142.9,160,B,0,3,169
150,37.9,160,B,1,3,80
150,114.4,160,B,0,3,150
150,105.9,90,B,1,3,136
150,34.8,130,B,0,3,77
140,66.5,110,B,0,3,101
140,61.7,200,B,0,3,100
120,120.2,110,B,0,3,139
140,101.8,90,B,1,3,124
160,35.4,200,B,1,3,85
120,143.0,280,B,1,3,161
140,108.6,240,B,0,3,131
160,39.5,160,B,0,3,86
150,136.1,200,B,1,3,152
150,78.2,130,B,1,3,128
150,57.3,160,B,0,3,99
140,143.7,280,B,1,3,151
150,130.9,130,B,0,3,161
140,127.4,160,B,0,3,149
140,105.3,240,B,0,3,119
120,28.4,90,B,0,3,69
120,97.8,200,B,0,3,120
140,95.7,130,B,1,3,128
160,124.5,280,B,0,3,152
150,42.9,240,B,0,3,70
150,149.5,280,B,0,3,175
140,116.6,130,B,0,3,145
140,95.9,160,B,0,3,123
140,69.6,160,B,1,3,105
120,22.7,110,B,0,3,49
150,63.9,110,B,0,3,106
140,98.8,160,B,1,3,127
160,88.9,130,B,0,3,128
150,87.6,280,B,0,3,114
140,28.0,110,B,0,3,66
120,103.5,240,B,1,3,133
120,39.5,200,B,1,3,73
150,22.9,240,B,0,3,66
150,67.9,160,B,1,3,106
120,131.0,130,B,1,3,154
150,42.2,200,B,0,3,82
160,21.7,240,B,1,3,66
150,29.4,90,B,1,3,67
160,87.8,200,B,0,3,113
140,37.7,130,B,1,3,64
120,37.4,90,B,0,3,72
120,135.3,200,B,0,3,136
140,81.4,90,B,0,3,106
140,83.3,110,B,0,3,117
120,70.4,280,B,0,3,95
140,94.4,110,B,0,3,118
150,94.4,130,B,1,3,122
140,93.4,110,B,0,3,121
150,100.5,160,B,1,3,135
120,148.2,240,B,0,3,148
120,97.5,200,B,0,3,120
120,102.8,130,B,0,3,135
140,54.5,160,B,0,3,91
140,134.9,200,B,0,3,146
150,87.6,200,B,0,3,119
160,75.2,160,B,1,3,125
150,83.7,160,B,1,3,120
120,116.9,130,B,0,3,132
140,148.9,110,B,0,3,168
140,74.9,130,B,0,3,104
160,129.7,240,B,0,3,160
160,95.9,200,B,0,3,128
150,88.6,110,B,1,3,120
150,68.3,110,B,0,3,109
140,96.3,200,B,0,3,103
150,95.6,240,B,0,3,119
120,27.2,160,B,1,3,71
160,105.9,160,B,0,3,142
160,87.8,320,B,0,3,119
140,137.9,130,B,1,3,160
140,129.2,240,B,1,3,147
160,96.2,200,B,0,3,127
120,40.6,240,B,0,3,78
150,72.4,160,B,0,3,105
140,43.4,160,B,1,3,89
140,144.7,320,B,0,3,153
140,138.6,130,B,1,3,151
140,133.2,240,B,0,3,154
160,59.9,200,B,0,3,90
120,33.3,110,B,0,3,63
150,134.3,200,B,0,3,156
140,35.3,160,B,0,3,72
140,25.1,90,B,0,3,64
120,79.0,200,B,0,3,100
140,77.5,130,B,0,3,111
140,91.1,90,B,1,3,122
140,81.4,130,B,0,3,113
160,39.8,160,B,0,3,78
150,86.3,130,B,0,3,125
120,88.3,130,B,0,3,107
150,72.2,240,B,0,3,95
160,86.2,130,B,1,3,122
160,112.6,280,B,0,3,140
140,134.8,130,B,1,3,169
140,127.3,110,B,0,3,150
140,57.4,110,B,0,3,93
160,56.1,160,B,0,3,87
120,64.6,280,B,1,3,86
150,101.0,320,B,1,3,116
120,138.5,160,B,0,3,149
160,147.0,200,B,1,3,162
120,112.7,160,B,0,3,121
160,29.5,130,B,1,3,87
140,58.1,110,B,0,3,98
150,44.3,280,B,1,3,91
150,56.7,160,B,0,3,99
140,62.4,240,B,0,3,98
150,26.5,240,B,0,3,57
160,85.8,160,B,0,3,124
120,118.9,160,B,0,3,139
140,90.8,240,B,0,3,113
160,70.0,240,B,0,3,109
160,131.0,200,B,0,3,150
140,91.9,160,B,0,3,119
150,89.8,130,B,1,3,126
140,41.8,90,B,0,3,75
150,42.4,130,B,0,3,84
160,39.0,110,B,1,3,78
160,38.7,90,B,0,3,88
140,53.2,240,B,0,3,96
150,61.1,200,B,0,3,87
160,136.0,130,B,1,3,156
120,55.8,200,B,1,3,96
120,112.7,90,B,0,3,116
140,130.6,130,B,0,3,151
160,46.5,110,B,0,3,88
120,133.1,130,B,0,3,145
160,111.4,110,B,0,3,139
120,86.7,130,B,0,3,99
120,149.7,200,B,1,3,161
120,40.6,160,B,0,3,70
150,99.9,90,B,0,3,128
140,51.5,160,B,0,3,76
160,132.1,200,B,1,3,161
150,136.7,110,B,0,3,152
150,99.4,110,B,0,3,134
140,74.8,130,B,0,3,112
140,97.7,110,B,0,3,122
140,141.2,130,B,0,3,167
160,49.7,200,B,0,3,85
120,86.6,160,B,0,3,100
150,64.4,110,B,0,3,102
150,31.6,200,B,1,3,70
150,62.6,200,B,0,3,95
140,91.6,280,B,0,3,117
150,47.0,200,B,0,3,88
160,116.1,90,B,0,3,149
140,96.9,130,B,1,3,129
150,78.3,130,B,0,3,125
120,78.9,280,B,0,3,88
160,73.7,90,B,1,3,126
150,117.5,90,B,0,3,144
140,125.5,200,B,1,3,152
150,123.4,200,B,1,3,143
120,52.7,160,B,1,3,90
150,148.1,200,B,0,3,165
160,135.4,200,B,0,3,153
150,50.1,110,B,0,3,89
150,41.5,200,B,0,3,94
160,126.7,110,B,0,3,158
120,65.7,200,B,0,3,82
150,145.1,130,B,0,3,173
140,30.5,160,B,0,3,67
140,67.6,130,B,0,3,108
150,100.1,160,B,1,3,120
150,37.1,160,B,0,3,79
140,115.5,200,B,0,3,144
120,118.5,240,B,1,3,136
140,78.1,160,B,0,3,105
120,124.4,110,B,0,3,142
120,66.8,160,B,0,3,99
160,81.0,280,B,0,3,112
150,60.7,160,B,0,3,93
140,61.1,200,B,0,3,100
140,65.9,200,B,0,3,97
140,139.8,240,B,0,3,165
150,38.6,130,B,0,3,86
120,31.8,130,B,0,3,58
150,91.4,110,B,0,3,119
120,131.3,200,B,0,3,146
120,50.2,160,B,1,3,78
140,127.9,130,B,1,3,156
150,96.8,200,B,1,3,128
140,128.7,130,B,0,3,158
150,61.9,200,B,0,3,108
140,112.3,160,B,1,3,158
140,44.2,160,B,1,3,90
160,139.3,130,B,1,3,162
150,130.4,90,B,0,3,158
150,89.7,160,B,0,3,117
120,68.4,160,B,0,3,86
120,96.2,200,B,0,3,114
140,81.9,110,B,0,3,113
140,61.6,90,B,1,3,88
150,96.0,110,B,0,3,122
160,112.4,200,B,0,3,138
140,40.9,110,B,1,3,79
150,46.2,90,B,1,3,77
160,72.9,200,B,0,3,112
140,63.5,240,B,1,3,96
150,101.3,240,B,0,3,128
150,123.6,200,B,0,3,147
120,112.8,160,B,1,3,117
160,127.2,110,B,0,3,154
150,57.2,110,B,0,3,93
140,137.1,130,B,0,3,162
140,137.8,240,B,1,3,160
150,39.7,240,B,1,3,78
150,55.9,130,B,0,3,88
140,72.2,200,B,0,3,111
150,37.6,200,B,0,3,77
150,133.5,240,B,0,3,159
140,89.2,200,B,1,3,119
120,49.6,130,B,1,3,83
150,78.9,320,B,0,3,105
140,26.4,280,B,0,3,67
160,20.3,240,B,0,3,74
120,26.3,130,B,1,3,56
140,82.5,280,B,1,3,111
150,116.5,200,B,1,3,138
140,143.7,200,B,1,3,173
120,25.0,130,B,0,3,59
140,78.7,130,B,0,3,106
140,75.5,160,B,1,3,104
150,32.7,160,B,0,3,74
150,36.7,240,B,1,3,75
150,50.4,130,B,0,3,83
150,101.7,130,B,0,3,131
160,31.2,200,B,0,3,75
140,29.0,110,B,0,3,71
150,50.4,110,B,0,3,88
150,79.1,280,B,1,3,110
150,83.7,110,B,0,3,117
140,87.3,110,B,0,3,103
150,141.2,280,B,0,3,153
150,148.8,130,B,0,3,161
140,51.9,160,B,1,3,87
140,106.0,200,B,0,3,132
160,63.8,110,B,0,3,107
140,20.3,110,B,0,3,71
150,90.6,130,B,0,3,117
150,42.5,200,B,1,3,80
140,39.0,200,B,0,3,74
140,37.2,110,B,0,3,81
140,127.4,90,B,1,3,149
120,134.7,240,B,1,3,154
150,132.9,130,B,0,3,160
120,27.0,160,B,0,3,63
140,20.5,280,B,0,3,62
160,129.4,130,B,0,3,153
150,79.5,90,B,0,3,110
120,46.0,160,B,1,3,79
150,20.3,130,B,1,3,64
160,113.9,130,B,0,3,144
120,97.7,110,B,0,3,122
120,67.7,130,B,1,3,93
140,64.1,130,B,1,3,95
160,34.2,280,B,1,3,83
140,58.7,130,B,0,3,97
120,40.4,240,B,0,3,74
140,142.6,130,B,0,3,153
120,149.9,240,B,1,3,151
140,33.6,90,B,1,3,85
140,62.2,110,B,0,3,102
140,109.7,130,B,0,3,131
140,137.6,280,B,0,3,149
140,109.9,200,B,0,3,133
140,80.1,110,B,1,3,115
120,139.5,130,B,0,3,142
140,91.8,160,B,1,3,123
140,99.4,240,B,0,3,122
140,75.1,200,B,1,3,107
160,86.6,240,B,0,3,114
140,126.3,130,B,0,3,153
140,21.5,240,B,0,3,59
140,73.1,160,B,0,3,105
120,141.9,200,B,1,3,155
140,48.8,110,B,0,3,83
120,57.7,160,B,1,3,87
160,114.5,200,B,0,3,141
140,87.2,130,B,1,3,108
150,35.1,320,B,0,3,72
160,30.2,110,B,1,3,72
140,115.0,130,B,0,3,144
120,113.7,130,B,0,3,130
150,38.9,160,B,1,3,78
120,128.1,160,B,1,3,140
140,121.4,200,B,0,3,142
160,124.2,160,B,0,3,156
150,129.4,160,B,1,3,147
150,116.3,160,B,1,3,138
140,73.5,200,B,0,3,108
120,88.5,280,B,0,3,108
120,91.8,200,B,0,3,103
140,50.4,90,B,1,3,92
140,60.7,160,B,1,3,96
140,128.3,160,B,0,3,160
150,69.6,160,B,0,3,112
140,109.7,240,B,1,3,136
160,126.9,130,B,0,3,162
150,34.2,160,B,0,3,69
140,88.3,130,B,0,3,124
120,78.9,130,B,0,3,104
120,72.1,160,B,0,3,95
150,84.2,240,B,0,3,108
150,25.4,90,B,0,3,64
120,66.6,160,B,0,3,80
120,96.6,130,B,1,3,126
150,68.7,130,B,1,3,112
120,41.9,110,B,0,3,75
120,107.6,110,B,1,3,120
160,36.2,200,B,0,3,81
150,58.4,130,B,0,3,101
120,88.9,160,B,0,3,102
150,118.2,200,B,0,3,146
120,92.7,130,B,0,3,112
120,123.9,130,B,0,3,140
150,121.3,160,B,0,3,139
150,52.0,130,B,0,3,87
150,72.6,130,B,0,3,118
150,28.1,200,B,0,3,64
120,24.9,200,B,0,3,60
150,35.4,280,B,1,3,78
120,65.3,200,B,0,3,95
120,108.6,160,B,0,3,128
140,138.0,130,B,0,3,158
150,142.6,110,B,1,3,172
140,85.8,160,B,0,3,103
150,66.7,90,B,1,3,107
160,78.3,240,B,0,3,102
120,124.1,160,B,1,3,141
120,90.7,130,B,0,3,108
140,75.9,320,B,0,3,109
150,83.5,200,B,0,3,109
140,148.5,160,B,1,3,169
150,63.6,90,B,0,3,94
140,86.1,200,B,0,3,120
160,113.7,160,B,0,3,144
120,104.3,160,B,0,3,118
140,101.9,160,B,0,3,120
120,33.5,320,B,1,3,69
160,84.3,160,B,0,3,119
150,71.4,200,B,1,3,116
160,149.2,160,B,0,3,174
160,124.7,130,B,1,3,152
140,139.9,130,B,0,3,174
120,142.0,130,B,0,3,151
160,128.7,160,B,1,3,156
120,97.2,280,B,0,3,113
120,62.9,130,B,0,3,86
150,102.0,200,B,1,3,130
140,64.0,110,B,0,3,111
120,120.7,130,B,1,3,135
160,138.7,160,B,1,3,164
120,21.8,200,B,0,3,48
120,122.7,130,B,0,3,128
150,71.5,160,B,0,3,104
120,43.0,200,B,0,3,62
150,125.6,130,B,0,3,144
160,109.2,130,B,0,3,135
140,107.1,200,B,1,3,133
120,139.3,130,B,0,3,162
150,65.4,130,B,1,3,110
150,76.1,320,B,0,3,106
150,90.8,280,B,1,3,124
120,23.1,160,B,0,3,56
160,30.6,200,B,1,3,70
140,61.7,200,B,0,3,87
160,86.2,130,B,1,3,111
150,105.5,200,B,0,3,133
120,90.6,160,B,0,3,113
140,103.3,90,B,0,3,124
120,38.9,90,B,0,3,64
150,145.9,160,B,0,3,167
150,92.0,130,B,0,3,129
140,143.9,110,B,0,3,172
120,60.2,200,B,0,3,79
160,149.7,110,B,0,3,172
140,100.1,280,B,0,3,116
150,144.1,160,B,0,3,161
140,76.5,200,B,0,3,109
120,116.7,240,B,1,3,123
140,128.8,110,B,0,3,156
150,43.0,130,B,0,3,84
140,95.4,130,B,0,3,122
140,55.0,110,B,1,3,87
140,118.2,200,B,0,3,139
120,87.9,160,B,0,3,112
160,99.4,160,B,0,3,125
150,21.9,200,B,0,3,55
140,140.1,90,B,0,3,172
160,114.6,200,B,0,3,149
140,47.2,320,B,0,3,79
140,54.6,160,B,0,3,98
150,104.4,160,B,0,3,130
150,46.0,90,B,0,3,84
120,91.1,130,B,0,3,115
140,44.6,90,B,0,3,80
150,106.7,130,B,0,3,136
140,101.7,280,B,0,3,123
140,50.5,110,B,0,3,83
140,25.7,240,B,0,3,72
160,120.3,160,B,0,3,149
150,66.5,160,B,0,3,97
150,22.7,160,B,1,3,66
120,22.5,110,B,0,3,56
120,111.9,130,B,1,3,123
160,90.5,160,B,0,3,118
160,78.4,160,B,0,3,115
140,121.8,130,B,0,3,138
140,122.9,130,B,0,3,146
140,116.2,130,B,0,3,137
150,44.0,160,B,1,3,84
140,136.0,200,B,0,3,148
150,39.3,240,B,1,3,78
120,62.6,160,B,1,3,96
150,41.9,200,B,1,3,78
160,131.2,110,B,0,3,167
140,63.1,200,B,0,3,92
150,137.5,90,B,0,3,164
150,71.7,160,B,0,3,107
140,129.1,240,B,0,3,146
160,75.0,110,B,0,3,127
120,96.3,160,B,0,3,113
160,93.1,240,B,1,3,123
160,133.7,280,B,0,3,160
120,34.8,90,B,1,3,77
120,104.1,160,B,0,3,121
150,126.5,200,B,0,3,144
160,140.6,280,B,0,3,161
140,145.3,130,B,0,3,166
160,58.5,160,B,0,3,108
150,140.4,130,B,0,3,150
140,77.9,160,B,0,3,111
150,73.3,110,B,1,3,104
160,139.2,200,B,1,3,167
150,128.3,320,B,0,3,155
160,84.2,160,B,1,3,122
150,104.2,130,B,0,3,137
120,138.8,320,B,0,3,146
120,143.3,110,B,0,3,143
150,59.2,90,B,0,3,94
160,25.2,90,B,0,3,77
140,55.1,110,B,1,3,88
160,145.6,240,B,0,3,159
140,127.0,130,B,1,3,159
140,28.2,200,B,0,3,61
140,23.2,160,B,1,3,64
140,125.2,240,B,0,3,135
140,94.4,320,B,0,3,112
140,91.7,200,B,0,3,111
140,84.6,160,B,0,3,119
160,29.9,130,B,0,3,87
140,63.3,200,B,1,3,89
150,62.6,160,B,1,3,100
160,82.0,110,B,0,3,110
140,133.5,240,B,0,3,148
140,81.5,280,B,0,3,108
120,47.5,160,B,0,3,78
120,79.5,130,B,1,3,107
140,120.6,200,B,0,3,137
140,100.7,200,B,0,3,121
140,100.0,320,B,0,3,126
120,64.2,160,B,1,3,90
140,68.4,160,B,0,3,95
150,104.2,110,B,0,3,131
150,106.0,240,B,1,3,134
150,30.8,90,B,1,3,79
140,111.2,160,B,0,3,130
140,39.1,160,B,0,3,75
150,60.2,160,B,0,3,104
120,28.7,200,B,1,3,55
150,131.5,130,B,0,3,151
140,47.4,110,B,0,3,83
150,123.9,90,B,0,3,150
150,75.8,200,B,0,3,109
120,69.9,130,B,1,3,98
140,22.2,130,B,0,3,56
150,132.1,160,B,1,3,152
120,140.5,130,B,0,3,152
120,133.4,90,B,0,3,148
160,46.1,160,B,0,3,91
140,47.6,130,B,1,3,86
150,76.5,130,B,1,3,107
120,135.6,130,B,0,3,154
140,38.9,240,B,1,3,77
160,62.2,200,B,0,3,91
120,44.7,160,B,1,3,77
160,80.3,200,B,1,3,123
140,110.0,240,B,0,3,140
150,58.4,160,B,0,3,97
140,147.9,90,B,1,3,162
150,85.5,280,B,0,3,119
140,128.5,240,B,0,3,149
150,130.0,160,B,0,3,150
120,99.1,160,B,1,3,118
150,64.0,280,B,0,3,98
120,63.3,130,B,1,3,88
160,121.3,160,B,1,3,152
160,138.4,200,B,0,3,163
160,145.9,90,B,0,3,167
160,49.0,110,B,1,3,84
150,119.4,110,B,0,3,141
140,52.2,90,B,0,3,95
120,43.1,160,B,1,3,89
150,103.0,160,B,0,3,131
150,137.3,130,B,1,3,170
120,42.2,90,B,0,3,70
120,59.5,280,B,1,3,83
150,51.0,160,B,0,3,78
150,76.1,110,B,1,3,121
140,50.8,280,B,1,3,85
160,137.8,200,B,0,3,162
150,84.8,90,B,0,3,113
150,24.6,110,B,0,3,67
140,141.9,130,B,0,3,150
120,143.0,130,B,1,3,157
140,82.3,320,B,1,3,102
120,76.7,160,B,0,3,85
150,75.4,320,B,0,3,108
150,135.6,130,B,0,3,154
120,66.1,130,B,0,3,83
140,54.5,130,B,1,3,96
120,104.6,130,B,0,3,124
160,94.1,90,B,0,3,129
140,148.9,160,B,0,3,174
140,119.4,240,B,0,3,133
140,25.4,130,B,0,3,73
140,92.3,90,B,0,3,132
140,114.3,90,B,0,3,136
160,147.2,110,B,0,3,176
120,25.3,200,B,1,3,52
140,63.3,90,B,0,3,101
140,33.1,90,B,0,3,60
140,104.1,90,B,0,3,134
120,102.8,240,B,0,3,131
150,140.8,90,B,0,3,160
140,44.8,200,B,0,3,86
160,76.4,200,B,0,3,102
120,88.3,160,B,0,3,110
150,98.9,200,B,1,3,139
160,114.5,130,B,0,3,145
140,101.5,200,B,1,3,126
160,92.7,160,B,1,3,130
140,95.2,240,B,1,3,121
140,93.2,240,B,1,3,111
120,58.9,130,B,1,3,92
140,23.7,280,B,1,3,60
140,22.9,160,B,0,3,67
120,145.7,90,B,0,3,168
150,137.6,130,B,0,3,162
150,107.0,110,B,1,3,130
140,122.5,200,B,0,3,143
140,83.0,90,B,0,3,114
120,73.8,90,B,0,3,112
140,106.6,200,B,0,3,130
120,126.5,90,B,0,3,136
140,126.3,160,B,0,3,140
150,83.7,110,B,1,3,107
150,45.0,90,B,0,3,84
150,66.1,90,B,1,3,103
140,61.9,110,B,1,3,87
140,67.6,240,B,0,3,102
140,81.9,90,B,0,3,126
120,90.8,130,B,1,3,109
160,25.3,130,B,0,3,72
120,33.5,240,B,0,3,53
150,59.8,110,B,0,3,95
160,57.6,200,B,0,3,105
140,133.5,130,B,1,3,170
120,104.6,280,B,1,3,125
160,62.6,160,B,0,3,98
140,48.8,130,B,0,3,77
150,128.9,200,B,0,3,163
150,82.6,160,B,0,3,110
140,77.0,200,B,0,3,108
150,106.0,130,B,0,3,128
120,131.5,160,B,1,3,147
160,139.1,160,B,1,3,170
160,29.1,110,B,0,3,76
120,81.6,160,B,0,3,107
140,44.4,160,B,0,3,70
140,114.2,200,B,0,3,129
150,102.0,160,B,1,3,133
160,30.7,110,B,0,3,71
150,54.4,240,B,0,3,92
150,111.1,280,B,0,3,142
150,77.0,200,B,0,3,118
150,21.6,160,B,0,3,70
140,142.1,130,B,0,3,158
120,69.4,160,B,0,3,103
140,62.5,160,B,1,3,93
140,131.2,90,B,0,3,162
140,26.9,200,B,0,3,59
150,65.6,160,B,0,3,115
120,38.9,130,B,0,3,68
160,83.0,160,B,0,3,110
150,48.5,200,B,1,3,87
120,64.9,240,B,0,3,92
150,68.5,160,B,0,3,102
140,89.8,130,B,0,3,125
150,91.3,240,B,1,3,131
140,45.4,130,B,0,3,83
120,119.4,320,B,0,3,126
160,103.7,160,B,0,3,133
160,125.9,90,B,0,3,147
150,75.4,320,B,0,3,110
120,127.3,200,B,0,3,139
140,125.5,130,B,0,3,144
120,57.8,280,B,0,3,81
140,144.2,200,B,0,3,157
160,60.0,160,B,1,3,88
160,126.2,240,B,0,3,144
140,66.0,160,B,0,3,97
150,72.5,240,B,1,3,97
150,57.3,110,B,0,3,98
160,34.1,110,B,1,3,77
120,34.3,110,B,1,3,68
120,27.3,130,B,0,3,68
160,94.8,160,B,1,3,124
140,35.6,110,B,1,3,72
160,98.9,110,B,1,3,131
120,114.0,160,B,0,3,128
160,144.3,160,B,0,3,166
140,57.0,200,B,0,3,86
140,120.9,130,B,0,3,129
150,93.8,200,B,0,3,106
140,73.4,200,B,0,3,114
150,20.6,90,B,0,3,56
140,88.4,240,B,0,3,105
120,109.4,90,B,0,3,128
140,147.2,90,B,1,3,160
140,90.7,320,B,0,3,124
150,144.6,160,B,1,3,169
160,73.6,200,B,0,3,103
150,28.9,240,B,0,3,71
140,123.6,130,B,0,3,151
150,126.3,200,B,1,3,144
120,149.2,90,B,0,3,156
120,43.9,160,B,0,3,76
140,100.6,160,B,1,3,129
120,61.9,160,B,0,3,82
150,48.0,200,B,0,3,86
160,80.3,130,B,0,3,110
150,30.1,160,B,0,3,70
140,58.5,240,B,1,3,84
120,33.6,280,B,0,3,63
140,71.7,90,B,0,3,106
150,44.9,280,B,0,3,86
140,28.2,240,B,0,3,71
140,21.1,240,B,0,3,69
140,135.0,160,B,0,3,151
120,103.1,240,B,1,3,126
140,74.8,160,B,0,3,107
150,52.3,240,B,1,3,100
150,124.3,160,B,1,3,145
140,99.7,240,B,1,3,138
140,77.2,110,B,1,3,107
120,148.5,130,B,0,3,160
150,79.2,130,B,0,3,115
120,117.1,200,B,0,3,125
150,34.9,200,B,1,3,86
150,84.8,200,B,0,3,120
140,105.4,110,B,0,3,128
150,103.0,130,B,0,3,139
150,88.3,130,B,0,3,116
120,139.8,200,B,0,3,152
150,117.4,320,B,1,3,158
140,68.9,160,B,0,3,99
120,97.3,240,B,0,3,109
150,76.0,160,B,0,3,105
150,83.2,130,B,0,3,114
120,119.9,110,B,1,3,148
150,82.1,130,B,1,3,116
150,20.8,130,B,1,3,62
140,68.9,110,B,0,3,101
150,21.6,130,B,1,3,63
150,125.1,160,B,0,3,155
160,87.3,240,B,0,3,133
120,107.2,130,B,0,3,124
160,88.6,240,B,1,3,125
140,89.3,240,B,0,3,132
140,60.9,200,B,0,3,97
120,30.7,160,B,0,3,66
160,126.3,160,B,0,3,151
160,52.6,240,B,0,3,88
140,81.5,160,B,0,3,112
140,38.8,160,B,0,3,71
150,41.0,160,B,1,3,75
140,98.7,160,B,0,3,123
150,121.0,130,B,0,3,141
160,143.6,130,B,1,3,177
150,46.6,90,B,0,3,84
150,74.0,110,B,0,3,117
140,124.1,110,B,0,3,142
120,92.0,280,B,1,3,115
140,38.4,240,B,0,3,81
120,34.0,200,B,1,3,65
150,121.7,200,B,1,3,143
140,69.9,320,B,0,3,91
160,37.7,200,B,1,3,83
150,83.7,130,B,0,3,108
140,53.4,160,B,0,3,86
140,143.2,200,B,1,3,158
140,135.3,90,B,0,3,151
160,71.4,200,B,0,3,115
120,137.0,200,B,0,3,144
140,114.4,130,C,0,1,146
160,146.2,130,C,1,1,187
150,46.6,200,C,0,1,82
140,52.4,110,C,0,1,92
140,146.9,90,C,0,1,180
140,124.9,200,C,0,1,158
140,63.7,160,C,1,1,102
140,107.3,160,C,0,1,141
150,123.1,160,C,0,1,163
140,113.6,160,C,0,1,138
150,126.4,130,C,0,1,162
140,101.1,130,C,0,1,137
140,146.6,160,C,1,1,181
150,128.4,110,C,1,1,162
120,136.3,90,C,0,1,166
150,133.6,200,C,0,1,159
120,141.0,160,C,0,1,151
150,37.6,240,C,0,1,82
140,20.1,130,C,0,1,62
140,112.8,130,C,1,1,153
140,93.9,90,C,1,1,124
150,53.5,240,C,0,1,97
120,72.3,200,C,1,1,93
140,128.3,110,C,0,1,151
140,69.1,130,C,0,1,114
140,113.1,130,C,0,1,139
160,20.7,240,C,0,1,62
120,71.9,160,C,0,1,110
120,70.9,280,C,0,1,96
120,52.2,90,C,0,1,76
140,77.7,130,C,0,1,119
150,58.9,110,C,0,1,92
120,94.1,110,C,0,1,120
140,78.2,200,C,0,1,109
120,144.9,130,C,0,1,174
120,105.2,110,C,0,1,129
140,149.8,160,C,1,1,178
120,145.3,110,C,0,1,165
140,34.7,200,C,0,1,74
150,107.5,320,C,0,1,159
120,25.1,240,C,1,1,72
160,49.5,240,C,0,1,103
160,140.1,160,C,1,1,180
160,96.1,160,C,0,1,147
150,98.1,200,C,1,1,125
140,89.4,110,C,0,1,119
140,65.8,110,C,1,1,105
140,31.8,320,C,0,1,61
140,117.1,160,C,0,1,146
140,104.9,110,C,1,1,144
150,64.5,200,C,1,1,109
150,51.3,130,C,0,1,97
160,20.3,280,C,0,1,67
140,86.6,160,C,1,1,120
140,124.1,160,C,0,1,155
120,105.7,130,C,1,1,132
140,127.8,320,C,1,1,172
150,49.5,90,C,1,1,96
160,128.9,130,C,1,1,157
150,136.4,160,C,1,1,170
150,82.2,240,C,0,1,105
140,63.1,90,C,0,1,103
150,132.3,130,C,0,1,160
140,40.1,200,C,0,1,86
140,44.0,130,C,1,1,89
150,42.6,90,C,0,1,90
140,40.6,160,C,1,1,89
140,61.4,130,C,1,1,98
120,120.4,110,C,1,1,149
140,35.3,160,C,0,1,82
140,38.5,200,C,0,1,78
160,63.7,200,C,0,1,109
120,95.3,200,C,0,1,123
150,61.7,160,C,0,1,102
150,96.0,200,C,0,1,135
150,100.6,130,C,1,1,144
120,130.5,200,C,1,1,153
150,146.8,110,C,1,1,175
120,43.3,110,C,1,1,75
150,61.6,130,C,0,1,100
160,120.5,200,C,0,1,161
150,111.5,200,C,0,1,148
140,135.9,200,C,0,1,158
150,74.2,160,C,0,1,128
120,88.5,240,C,0,1,109
120,42.5,200,C,0,1,83
150,82.8,240,C,0,1,126
160,56.9,110,C,0,1,100
140,131.3,160,C,1,1,171
120,112.2,200,C,0,1,135
150,108.5,240,C,1,1,145
150,123.6,200,C,0,1,146
140,107.3,280,C,0,1,144
140,73.1,130,C,0,1,105
150,74.5,130,C,0,1,119
150,26.5,280,C,1,1,72
140,91.5,200,C,0,1,130
120,52.2,240,C,0,1,82
150,78.5,200,C,1,1,125
120,130.3,160,C,1,1,149
140,64.8,130,C,1,1,106
150,60.9,200,C,1,1,106
160,64.2,110,C,0,1,111
120,147.7,160,C,0,1,166
120,107.3,110,C,0,1,141
150,52.1,280,C,0,1,95
140,131.0,110,C,1,1,159
140,139.1,160,C,1,1,170
150,106.2,240,C,1,1,166
140,82.2,160,C,1,1,112
150,59.3,160,C,0,1,104
120,138.6,110,C,0,1,173
140,88.1,200,C,0,1,121
150,33.0,110,C,1,1,69
140,111.5,160,C,0,1,141
140,122.9,130,C,0,1,152
160,105.3,130,C,0,1,143
140,121.2,90,C,1,1,168
140,98.0,90,C,1,1,143
120,91.1,200,C,0,1,114
120,74.8,240,C,1,1,106
160,68.4,200,C,0,1,106
120,35.5,130,C,0,1,65
120,109.8,160,C,0,1,132
160,119.6,110,C,0,1,164
160,57.9,200,C,0,1,96
140,65.5,200,C,1,1,106
140,65.3,130,C,0,1,101
150,60.0,200,C,0,1,96
150,103.2,160,C,1,1,148
140,24.3,90,C,0,1,66
150,105.0,160,C,0,1,149
140,74.7,160,C,0,1,93
140,65.7,240,C,0,1,95
150,83.3,160,C,0,1,122
160,116.2,280,C,1,1,155
140,125.3,160,C,0,1,151
140,115.1,130,C,1,1,144
150,129.4,130,C,0,1,167
140,107.5,160,C,1,1,143
150,147.6,130,C,1,1,176
150,139.0,160,C,0,1,166
140,76.0,200,C,0,1,113
160,55.7,90,C,0,1,105
140,143.2,280,C,0,1,171
